gene	consensus_z	consensus_p	consensus_fdr	n_primary_endpoints	n_positive_endpoint_z	n_negative_endpoint_z	mean_abs_endpoint_z	direction_in_chk1i_sensitive_state	abs_consensus_z
SARM1	-3.0477248680010534	0.002305809356265719	0.015630977408753275	3	0	3	1.759604772956325	lower_in_sensitive	3.0477248680010534
RPL32	3.0472510929057637	0.00230944705023491	0.015650111002615534	3	3	0	1.7593312387775237	higher_in_sensitive	3.0472510929057637
VSIG10L2	-3.0466396205234543	0.0023141497678767203	0.01567644574583531	3	1	2	2.4535414422189574	lower_in_sensitive	3.0466396205234543
TAF6L	-3.0462998199896214	0.0023167668986401823	0.015688638772520008	3	0	3	1.7587820211033163	lower_in_sensitive	3.0462998199896214
ZNF768	-3.0458082283437355	0.002320557916529696	0.015708769704350176	3	0	3	1.758498200534233	lower_in_sensitive	3.0458082283437355
EFCAB6	-3.0450093129097624	0.002326731050696532	0.01574500624295806	3	0	3	1.7580369464933687	lower_in_sensitive	3.0450093129097624
CIMIP5	-3.044445416370476	0.0023310972686963424	0.015768994138277797	3	0	3	1.7577113806746165	lower_in_sensitive	3.044445416370476
PDCD11	3.0439860006532324	0.002334660043150179	0.01578347491437473	3	3	0	1.7574461368865961	higher_in_sensitive	3.0439860006532324
SOX3	-3.0439573731620047	0.0023348822146486217	0.01578347491437473	3	0	3	1.7574296087968293	lower_in_sensitive	3.0439573731620047
HTR6	3.0427012810160456	0.002344649545232211	0.015843921847718403	3	3	0	1.756704403658233	higher_in_sensitive	3.0427012810160456
FAM72A	3.0414892193921252	0.0023541099522485366	0.015899224483142092	3	3	0	1.756004619553388	higher_in_sensitive	3.0414892193921252
BEX2	-3.0413296191848627	0.002355358267710355	0.015899224483142092	3	0	3	1.7559124743307624	lower_in_sensitive	3.0413296191848627
ZNF875	-3.041156446307777	0.0023567134276047327	0.015899224483142092	3	0	3	1.7558124929235606	lower_in_sensitive	3.041156446307777
C4orf17	-3.0411284748153644	0.0023569323847566453	0.015899224483142092	3	0	3	1.7557963435748867	lower_in_sensitive	3.0411284748153644
FRAT1	-3.0411231186879486	0.0023569743139401187	0.015899224483142092	3	1	2	2.0387138198629366	lower_in_sensitive	3.0411231186879486
ROMO1	-3.040526387220317	0.0023616499648722146	0.0159251689587695	3	0	3	1.7554487281398101	lower_in_sensitive	3.040526387220317
PPIF	3.0403332339113978	0.002363165223542714	0.01592979141909165	3	3	0	1.755337211024911	higher_in_sensitive	3.0403332339113978
PTPRG	3.0400054979520177	0.002365738299566921	0.015933783548613745	3	3	0	1.7551479925805396	higher_in_sensitive	3.0400054979520177
NSF	-3.039977634227635	0.002365957177722366	0.015933783548613745	3	0	3	1.7551319054517664	lower_in_sensitive	3.039977634227635
TOR2A	-3.0399406964233417	0.0023662473641576096	0.015933783548613745	3	0	3	1.7551105794005146	lower_in_sensitive	3.0399406964233417
FOXP3	-3.039694381300487	0.0023681832693887173	0.015941228052498105	3	0	3	1.7549683692980291	lower_in_sensitive	3.039694381300487
C8orf58	3.0392696235693033	0.002371525044879581	0.015958127518961866	3	3	0	1.7547231353075896	higher_in_sensitive	3.0392696235693033
FAM185A	-3.039077485272001	0.0023730381079570483	0.015962713944134344	3	0	3	1.7546122042099206	lower_in_sensitive	3.039077485272001
TMPRSS2	-3.0380056632373753	0.002381494790037043	0.01601398843402142	3	0	3	1.7539933874697062	lower_in_sensitive	3.0380056632373753
OR51G1	-3.0368141408685956	0.0023909282859215443	0.016071793148852175	3	0	3	1.7533054617093455	lower_in_sensitive	3.0368141408685956
TARS3	-3.035471194322001	0.0024016016309022573	0.016137888732958183	3	0	3	1.752530111159162	lower_in_sensitive	3.035471194322001
FAM47C	-3.034579085602147	0.002408715940043721	0.016180031006633785	3	0	3	1.752015051949608	lower_in_sensitive	3.034579085602147
GPR34	-3.0343675417030322	0.002410405768561131	0.016185718763496535	3	0	3	1.7518929170225086	lower_in_sensitive	3.0343675417030322
DMRTA1	-3.033115030223911	0.0024204331759850074	0.01624305438556552	3	0	3	1.7511697791828746	lower_in_sensitive	3.033115030223911
UBA7	3.0330896884641323	0.0024206364515628165	0.01624305438556552	3	3	0	1.7511551481110448	higher_in_sensitive	3.0330896884641323
PEX10	-3.0321544236309057	0.002428149493324518	0.016287775671853282	3	0	3	1.7506151727078179	lower_in_sensitive	3.0321544236309057
USP45	3.0319655772945158	0.002429669095213971	0.016292276384882228	3	3	0	1.7505061422246675	higher_in_sensitive	3.0319655772945158
TEX36	3.0317893520963826	0.0024310879228035902	0.016296098443429934	3	3	0	1.7504043985590876	higher_in_sensitive	3.0317893520963826
CPE	-3.03149464570982	0.0024334623628343207	0.016306321271097133	3	0	3	1.7502342497474739	lower_in_sensitive	3.03149464570982
SFXN1	3.031237339631618	0.0024355372050729367	0.01631453009874049	3	3	0	1.7500856940139595	higher_in_sensitive	3.031237339631618
TNC	3.030710955244322	0.002439786862272823	0.016337296191808043	3	3	0	1.749781785846257	higher_in_sensitive	3.030710955244322
CDKN3	3.0303328294762255	0.0024428437706964954	0.0163507790473634	3	3	0	1.749563474832259	higher_in_sensitive	3.0303328294762255
ADGRE5	3.0302512492490283	0.0024435037549164285	0.0163507790473634	3	3	0	1.7495163744661262	higher_in_sensitive	3.0302512492490283
RPL18	3.029988215120526	0.002445632812994785	0.01635932360413724	3	3	0	1.7493645116412295	higher_in_sensitive	3.029988215120526
SMUG1	-3.029790445591383	0.002447234722473831	0.01636433723512804	3	0	3	1.749250329350341	lower_in_sensitive	3.029790445591383
STOML2	3.0289559654732643	0.0024540044903101754	0.01639751387251038	3	2	1	2.0020164208576183	higher_in_sensitive	3.0289559654732643
CHD1	3.028943204744495	0.0024541081453562734	0.01639751387251038	3	3	0	1.748761174619322	higher_in_sensitive	3.028943204744495
SOCS3	3.0287612166183666	0.0024555868659429624	0.01639751387251038	3	3	0	1.7486561037257122	higher_in_sensitive	3.0287612166183666
TRMT10A	-3.0287418561522212	0.002455744224837847	0.01639751387251038	3	0	3	1.7486449259553716	lower_in_sensitive	3.0287418561522212
PRR18	-3.0286529678052174	0.0024564668141129203	0.01639751387251038	3	0	3	1.7485936062443013	lower_in_sensitive	3.0286529678052174
ANXA2	3.028394588507778	0.0024585683305207075	0.016405837611865325	3	3	0	1.7484444308873714	higher_in_sensitive	3.028394588507778
BOP1	3.027711518688479	0.002464131974231381	0.016437250049094528	3	3	0	1.748050060343324	higher_in_sensitive	3.027711518688479
RBM4B	-3.0272101515347685	0.0024682229677442406	0.01645882060950119	3	0	3	1.7477605958821663	lower_in_sensitive	3.0272101515347685
CBFA2T3	-3.027066671688486	0.0024693948599990114	0.016460917542451745	3	0	3	1.747677757754292	lower_in_sensitive	3.027066671688486
RNH1	-3.0269105859221406	0.0024706702910703366	0.016463702967014344	3	0	3	1.7475876415950757	lower_in_sensitive	3.0269105859221406
BNC2	3.0265468938446825	0.0024736444843284906	0.016477802501782917	3	3	0	1.747377663876253	higher_in_sensitive	3.0265468938446825
ZNF613	-3.0258691299693488	0.00247919582964994	0.016509053603059154	3	0	3	1.746986356720382	lower_in_sensitive	3.0258691299693488
ASH1L	-3.0253050651944235	0.002483824590544851	0.01653414163983358	3	0	3	1.7466606937707387	lower_in_sensitive	3.0253050651944235
EEF1A1	3.0250995139682617	0.0024855133251495487	0.016534845050351247	3	3	0	1.746542018714982	higher_in_sensitive	3.0250995139682617
SLCO2B1	-3.024950885268904	0.002486735059161556	0.016534845050351247	3	0	3	1.7464562078953982	lower_in_sensitive	3.024950885268904
U2SURP	3.024908602830389	0.0024870827229137847	0.016534845050351247	3	3	0	1.7464317961181397	higher_in_sensitive	3.024908602830389
NIM1K	-3.024873014678987	0.0024873753779255338	0.016534845050351247	3	0	3	1.7464112492893478	lower_in_sensitive	3.024873014678987
TOM1L1	-3.0245352736637185	0.0024901543204847703	0.01654758831591091	3	0	3	1.7462162544232662	lower_in_sensitive	3.0245352736637185
SLC39A5	-3.0243220430312276	0.002491910250552466	0.016553526986195933	3	0	3	1.746093145660198	lower_in_sensitive	3.0243220430312276
KRTAP5-7	-3.0237902376765335	0.0024962945441650967	0.016576915482145113	3	0	3	1.745786107695509	lower_in_sensitive	3.0237902376765335
ADGRB3	-3.0226408058621677	0.00250579477479093	0.016629037014070862	3	0	3	1.7451224829280696	lower_in_sensitive	3.0226408058621677
KRBA2	-3.0226310168107555	0.0025058758246539743	0.016629037014070862	3	0	3	1.7451168312166019	lower_in_sensitive	3.0226310168107555
UTP6	3.0216562849922637	0.0025139582760829874	0.0166769077347067	3	3	0	1.7445540695388078	higher_in_sensitive	3.0216562849922637
QRFPR	3.0213405579371946	0.0025165813855046047	0.016688542120524143	3	3	0	1.744371784438573	higher_in_sensitive	3.0213405579371946
FIG4	-3.021182709858471	0.002517893750394241	0.016691479357758505	3	0	3	1.7442806508078312	lower_in_sensitive	3.021182709858471
ELK4	3.020776845272232	0.002521271024367979	0.016705570100206447	3	3	0	1.7440463247797116	higher_in_sensitive	3.020776845272232
GPR89A	-3.020718163334518	0.0025217596702989	0.016705570100206447	3	0	3	1.7440124447471756	lower_in_sensitive	3.020718163334518
SLC37A2	3.0204256547997663	0.0025241966883757447	0.016715200786445256	3	2	1	1.9746323495443692	higher_in_sensitive	3.0204256547997663
GYPB	-3.0202815994774928	0.0025253976685630656	0.016715200786445256	3	0	3	1.7437603944868039	lower_in_sensitive	3.0202815994774928
RPL36	3.020200157023478	0.0025260768804474015	0.016715200786445256	3	3	0	1.743713373664055	higher_in_sensitive	3.020200157023478
FKBP8	3.020125919580441	0.0025266961497168523	0.016715200786445256	3	3	0	1.7436705126563334	higher_in_sensitive	3.020125919580441
RILPL2	3.0197226456200776	0.002530062581951338	0.016731705631519732	3	3	0	1.7434376823267606	higher_in_sensitive	3.0197226456200776
RNF185	-3.01958538417121	0.002531209342395369	0.016733525122350653	3	0	3	1.7433584343923076	lower_in_sensitive	3.01958538417121
GJD3	-3.019170763920329	0.0025346762040820534	0.016750675995169453	3	0	3	1.7431190532788499	lower_in_sensitive	3.019170763920329
TMPRSS7	-3.0188856637150785	0.0025370625987330593	0.01676067714056341	3	0	3	1.7429544505986023	lower_in_sensitive	3.0188856637150785
UAP1L1	-3.01863514224357	0.0025391612525817032	0.016768771147940672	3	0	3	1.7428098119595894	lower_in_sensitive	3.01863514224357
ANKLE1	3.0181248362846502	0.002543441069877794	0.016791259167645768	3	3	0	1.7425151866768378	higher_in_sensitive	3.0181248362846502
SCYL1	-3.0178626295129956	0.002545642702050471	0.01680001670469747	3	0	3	1.7423638015266398	lower_in_sensitive	3.0178626295129956
DGKA	3.0172282502389103	0.002550976510650437	0.01682943197644917	3	3	0	1.7419975424819782	higher_in_sensitive	3.0172282502389103
SORBS2	-3.016351613680196	0.0025583640200287053	0.016872371163349737	3	0	3	1.741491416128823	lower_in_sensitive	3.016351613680196
LIN37	-3.015872091308668	0.0025624132791069484	0.016893272710266208	3	0	3	1.741214563758539	lower_in_sensitive	3.015872091308668
ZNF286A	3.014984902526801	0.0025699204763611934	0.01693694929803714	3	3	0	1.740702345076506	higher_in_sensitive	3.014984902526801
PINX1	3.0146116137615895	0.0025730851714587237	0.016951986658086678	3	3	0	1.7404868267074258	higher_in_sensitive	3.0146116137615895
ACSM2B	-3.0143722078221495	0.002575116700088074	0.016959550740408523	3	0	3	1.7403486056238444	lower_in_sensitive	3.0143722078221495
RGL1	-3.0141100271651142	0.0025773431708417485	0.016968393070582954	3	0	3	1.740197235550929	lower_in_sensitive	3.0141100271651142
PICALM	-3.013798533029648	0.002579990705766692	0.0169800005379873	3	0	3	1.7400173943279664	lower_in_sensitive	3.013798533029648
HENMT1	3.013181295962309	0.002585244240955006	0.01700455725824368	3	3	0	1.7396610323409847	higher_in_sensitive	3.013181295962309
TCP11X2	-3.013152048698301	0.0025854934178983907	0.01700455725824368	3	0	3	1.7396441464252366	lower_in_sensitive	3.013152048698301
CRADD	-3.0130093153480675	0.0025867097736041057	0.017006730901935486	3	0	3	1.7395617392870566	lower_in_sensitive	3.0130093153480675
TMEM210	-3.0118299193255473	0.0025967804802836335	0.017067097453093184	3	0	3	1.7388808146759736	lower_in_sensitive	3.0118299193255473
BZW1	3.0113246601512684	0.002601105779673921	0.017089674455229274	3	3	0	1.738589103155693	higher_in_sensitive	3.0113246601512684
LMBRD1	-3.0111406474414717	0.0026026826663442357	0.01709418468302314	3	0	3	1.7384828633681577	lower_in_sensitive	3.0111406474414717
VPS50	-3.010934051836178	0.002604454117346652	0.017099969269774633	3	0	3	1.7383635853398278	lower_in_sensitive	3.010934051836178
KANTR	-3.0105423424123203	0.0026078158508089913	0.01711618759105334	3	0	3	1.7381374317985196	lower_in_sensitive	3.0105423424123203
CABLES2	-3.0099780081093996	0.0026126660627565634	0.017142160995488896	3	0	3	1.7378116132368155	lower_in_sensitive	3.0099780081093996
TOX3	-3.0096627374619396	0.002615379268347487	0.01714618643307376	3	1	2	2.3647965005300526	lower_in_sensitive	3.0096627374619396
DZIP1	3.0096541631935243	0.002615453094098909	0.01714618643307376	3	3	0	1.737624641287459	higher_in_sensitive	3.0096541631935243
PRDM9	-3.0095954171936197	0.0026159589573118576	0.01714618643307376	3	0	3	1.7375907242686004	lower_in_sensitive	3.0095954171936197
GOLGA6B	-3.0090444642293095	0.002620707581529701	0.01717144851542908	3	0	3	1.737272631426345	lower_in_sensitive	3.0090444642293095
DUSP1	-3.008635852385498	0.0026242344657447453	0.017188690983748763	3	0	3	1.7370367192683265	lower_in_sensitive	3.008635852385498
DHCR24	-3.008358783234179	0.00262662842296224	0.01719850356890487	3	0	3	1.7368767533192282	lower_in_sensitive	3.008358783234179
GSTA2	-3.007809652871891	0.002631378967658782	0.017223734545214215	3	0	3	1.7365597127567411	lower_in_sensitive	3.007809652871891
METTL18	-3.0075764030472096	0.002633399195057037	0.017226364828915975	3	0	3	1.7364250459076729	lower_in_sensitive	3.0075764030472096
EVI2B	3.0075037826873587	0.0026340284651368627	0.017226364828915975	3	3	0	1.7363831185233642	higher_in_sensitive	3.0075037826873587
OR8K3	-3.0073633253117245	0.0026352459466962752	0.017226364828915975	3	0	3	1.736302025419732	lower_in_sensitive	3.0073633253117245
IKBIP	3.007349015508928	0.0026353700126328897	0.017226364828915975	3	3	0	1.7362937636512354	higher_in_sensitive	3.007349015508928
HAUS6	3.006578895302856	0.002642054833045588	0.017264182670118856	3	3	0	1.7358491345429516	higher_in_sensitive	3.006578895302856
PRDM10	-3.0063354344554734	0.0026441713514225233	0.017272133924671522	3	0	3	1.7357085723571781	lower_in_sensitive	3.0063354344554734
INHBA	3.005696914632578	0.0026497296657517076	0.01729944098883598	3	3	0	1.7353399227655464	higher_in_sensitive	3.005696914632578
RUNX3	3.005648222154048	0.002650153971672394	0.01729944098883598	3	3	0	1.7353118101499596	higher_in_sensitive	3.005648222154048
LRRC8B	-3.005347745980212	0.002652773693328211	0.017307665121412505	3	0	3	1.7351383301501102	lower_in_sensitive	3.005347745980212
SPEF1	-3.0052969355742003	0.0026532169211541307	0.017307665121412505	3	0	3	1.7351089947485219	lower_in_sensitive	3.0052969355742003
TIGD7	-3.0049947007025097	0.0026558547664806567	0.01731898770614662	3	0	3	1.7349344993639928	lower_in_sensitive	3.0049947007025097
MBNL1	3.0044110420237833	0.002660955607574289	0.017346358490394297	3	3	0	1.7345975238687152	higher_in_sensitive	3.0044110420237833
SNX12	-3.0031331184208505	0.002672155203424363	0.017413454037793933	3	0	3	1.7338597143325583	lower_in_sensitive	3.0031331184208505
FUS	3.0024930443078164	0.002677780926882881	0.017444193496538023	3	3	0	1.7334901673710965	higher_in_sensitive	3.0024930443078164
SMIM28	-3.001258013453338	0.00268866643139805	0.01750916490840562	3	1	2	1.9872771498530606	lower_in_sensitive	3.001258013453338
ANKRD28	3.0006583476362594	0.002693966428613295	0.017536977096591678	3	3	0	1.732430904753892	higher_in_sensitive	3.0006583476362594
HPSE	3.0005065465702763	0.0026953095979947964	0.017536977096591678	3	3	0	1.7323432623675832	higher_in_sensitive	3.0005065465702763
RBMY1F	-3.000464963140792	0.0026956776441317866	0.017536977096591678	3	0	3	1.7323192541633767	lower_in_sensitive	3.000464963140792
PFAS	3.000351970765399	0.00269667794768722	0.0175375417478656	3	3	0	1.7322540179850272	higher_in_sensitive	3.000351970765399
OPLAH	3.0002337021135377	0.0026977253245863727	0.017538412049241173	3	3	0	1.7321857355470385	higher_in_sensitive	3.0002337021135377
SLC22A9	-2.99975123993727	0.002702001819969261	0.017560267752122504	3	0	3	1.7319071858796964	lower_in_sensitive	2.99975123993727
FOXA2	-2.9992928178201606	0.0027060709650733126	0.01758076155244584	3	0	3	1.7316425157469808	lower_in_sensitive	2.9992928178201606
CFAP210	-2.998674572508521	0.0027115676353014332	0.017610512673381908	3	0	3	1.7312855716498803	lower_in_sensitive	2.998674572508521
SPDEF	-2.998111425831556	0.00271658331319705	0.017637120881554606	3	1	2	1.8968542593845366	lower_in_sensitive	2.998111425831556
P3H2	2.9978300162420544	0.002719092868766611	0.017641397833801642	3	3	0	1.73079796686209	higher_in_sensitive	2.9978300162420544
NUFIP1	2.997814502114234	0.0027192312823049345	0.017641397833801642	3	2	1	1.7528838255165962	higher_in_sensitive	2.997814502114234
TMEM179	-2.9976094585517914	0.00272106123946927	0.017641397833801642	3	0	3	1.7306706278202448	lower_in_sensitive	2.9976094585517914
CXCR3	2.997532391130261	0.0027217493358019885	0.017641397833801642	3	3	0	1.730626132923679	higher_in_sensitive	2.997532391130261
AHNAK2	2.9975226109334234	0.0027218366696385283	0.017641397833801642	3	3	0	1.730620486324402	higher_in_sensitive	2.9975226109334234
ROBO3	2.9973621580232175	0.0027232698252537394	0.01764472970139092	3	3	0	1.7305278487935023	higher_in_sensitive	2.9973621580232175
RNASE2	2.9968238122716726	0.0027280833353972946	0.017669954073197457	3	3	0	1.7302170347289305	higher_in_sensitive	2.9968238122716726
SUDS3	-2.996454423863201	0.002731390642779669	0.017685408957869842	3	0	3	1.7300037682318639	lower_in_sensitive	2.996454423863201
FGF17	-2.9962157090759316	0.0027335299161646057	0.017693293098627143	3	0	3	1.7298659461851746	lower_in_sensitive	2.9962157090759316
ZFP42	2.9956808554866976	0.0027383286338427183	0.017718379882882544	3	3	0	1.7295571483214534	higher_in_sensitive	2.9956808554866976
CRYAB	-2.9955744996498246	0.0027392837775065924	0.0177185882616481	3	0	3	1.7294957437504046	lower_in_sensitive	2.9955744996498246
KATNAL1	2.995303599463998	0.002741718010116627	0.01772836051135702	3	3	0	1.7293393394551941	higher_in_sensitive	2.995303599463998
SHROOM2	-2.9949436601662125	0.0027449553802449404	0.01774324567499564	3	0	3	1.7291315284047257	lower_in_sensitive	2.9949436601662125
TRPM8	-2.994842210491226	0.002745868470695492	0.01774324567499564	3	0	3	1.729072956407563	lower_in_sensitive	2.994842210491226
WNT8B	2.9941773212691425	0.002751859629611734	0.01777010061150194	3	3	0	1.7286890824362118	higher_in_sensitive	2.9941773212691425
SRSF3	2.9941676602635794	0.0027519467705869934	0.01777010061150194	3	3	0	1.7286835046520495	higher_in_sensitive	2.9941676602635794
SNW1	2.994049649709371	0.002753011413442473	0.01777010061150194	3	3	0	1.72861537122681	higher_in_sensitive	2.994049649709371
ANKRD24	-2.9939703631856074	0.002753726915262958	0.01777010061150194	3	1	2	1.776083941856607	lower_in_sensitive	2.9939703631856074
ITK	2.993619778988923	0.0027568927131496066	0.017784551850485938	3	3	0	1.7283671852506426	higher_in_sensitive	2.993619778988923
CYP4F8	-2.9932804348457007	0.0027599601787350186	0.01779835925809704	3	1	2	2.5205713358346142	lower_in_sensitive	2.9932804348457007
BLTP3A	-2.9928117284746225	0.0027642021275704814	0.017819728826426497	3	0	3	1.7279006570686926	lower_in_sensitive	2.9928117284746225
SYNE4	-2.9924019876670553	0.0027679152961721746	0.01783767635310957	3	0	3	1.7276640931031455	lower_in_sensitive	2.9924019876670553
USP2	-2.9922206553766975	0.002769560026345302	0.017842286371066145	3	0	3	1.7275594008564947	lower_in_sensitive	2.9922206553766975
